build_id,user_id,is_success,num_attempts,num_actions,user_num_prior_description_experiences,user_num_prior_build_experiences,build_time
Y2lgFEFj3O2MtsEpDnjy,67491cb6-c14b-40f1-9501-d3defc6b5b57,False,3,50.0,0,5,280.889
MX1oxFVylB3pPz8KKlli,b0fabae7-66da-4643-abfc-418fac3bc6f4,False,3,63.0,0,1,312.178
4TWJlxdQ0kXYSvD6bD5S,a2abea22-2b61-4d11-a26e-bc59c434e464,False,3,22.0,0,0,338.309
8KMWhlvtugaQE222W4wT,13b023a1-da41-4811-b9ba-1d4d4e70eaa0,True,1,3.0,1,3,310.222
emfhcpUryCoGeBnuEPzR,24d42a42-ea96-49b6-b1be-3a395f8b787e,True,1,55.0,1,2,163.041
ix0InJauwGZUe262uhbo,0b218ee8-0995-4601-9040-4e04608019a6,True,1,34.0,3,1,96.101
fEIvca6ojBmgELMz58B3,21185fa9-4926-4ac2-bcc5-0ee031d0f952,False,3,61.0,0,0,178.839
JTXi6MfFJUfRks84bpYg,d0a0daaf-ad19-47f8-9812-80cf22edf8e8,False,3,21.0,0,1,172.374
vZQdILgfktBWZ72QNaDL,8234b343-3063-4518-83a8-b5f12e37ea6d,True,2,19.0,2,3,47.428
yeNyJbA06mVYDWYP7ifi,d5ac2a5e-0fe3-4c5f-9ce0-e086c2d71a25,True,1,18.0,0,3,49.405
jwoiu18WOv9sjbRqH0VP,6ce0945c-3799-4f95-a5e5-13497d907443,False,3,233.0,2,4,324.964
KvKvVgDYSEE652Le4MHs,af5a0754-e29b-487c-835c-46ef9c95827b,False,3,29.0,1,3,5814.266
xkio9z7netvCaIDOTaaD,c5f8851e-16b8-4133-a41c-2f793dacfa56,False,3,80.0,6,1,1054.167
Gm7lJk403E5cDsRi6oYR,7898977c-bd35-4354-b3fb-f8fc5cf6f6ec,True,3,112.0,0,1,398.886
gqiM5UKT0KxwdnWp8mJ7,26b5b081-d795-44d1-a7f6-e9ad44c68e3f,False,3,231.0,0,0,1143.695
HKO68OM6fJIN4EaFJBFZ,b7e5a82d-99f7-4a2c-b7c4-29b926be56c0,False,3,36.0,0,0,673.031
SwCVud2XOGsi6IvwCjHV,69bc7a61-972e-4634-a414-f7a782f7327f,False,3,192.0,0,1,1340.141
ceyVj92k6w9xOmZDRi23,af6ff71d-e081-4bdc-b53c-b2bcb9abdd94,False,3,166.0,0,1,1323.016
ctdiJMD6LSgfkQ1AqDbB,5bcdd6db-acf1-4a55-afcc-dc4a6b36a0ec,False,3,542.0,0,0,2411.905
j5ZYU37Hnh6MQfHRvNTV,5bcdd6db-acf1-4a55-afcc-dc4a6b36a0ec,False,3,147.0,3,1,937.283
mPyIb9OWiRPJcCfLjQr1,4806ad5d-36ef-415e-b5f2-deb8f15e25eb,False,3,73.0,0,1,1305.958
npg1mZ78CY5bi0TbkDli,38ae0f06-31d8-483d-bc31-0fbfee78e6e3,False,3,68.0,0,0,203.3
ufp9v0S9svm5UI5BOTrw,7042b520-f67b-4dee-a40e-ddb0cc2cd6e1,False,3,34.0,2,7,151.233
py21VPg6ADwJm1P37mC8,7567b167-c042-4892-9456-28bc0a00dd42,False,3,30.0,0,0,838.259
L7MOSkDxXLgGCnVrDEm7,7042b520-f67b-4dee-a40e-ddb0cc2cd6e1,True,1,30.0,0,2,128.88
d05d0hwiwNDfymNAQR1w,bfddde93-9ea0-45b9-9d13-9a0a191af67d,False,3,74.0,5,1,761.689
ktmyZg4lOt8xf3WzFyXi,bfddde93-9ea0-45b9-9d13-9a0a191af67d,False,3,113.0,5,0,1307.294
o3kcu0uiWa6IJBucHLEp,bfddde93-9ea0-45b9-9d13-9a0a191af67d,True,1,73.0,5,2,606.598
o49mQ9CEii3viq1xt2jr,8777f19d-c4ab-4e86-98a5-fd356d38f6b1,False,3,12.0,3,6,91.0
NjKDhuS3cTTI7a2CS7fX,de66e400-0f65-4dec-b84a-ea48ec190f49,False,3,487.0,0,1,738.114
s9k9U1Z7TWbLhXVFIAlB,21b9e333-1599-40bc-bf4f-4adfe9e9ccd6,False,3,101.0,0,0,239.131
wIlas7KfHPwmzQPvtvcW,6352ef74-cae6-4f48-95f3-57c6d14f3eae,False,3,7.0,0,0,576.961
WAOIUuF0alrwWS2Xd2eo,b0fabae7-66da-4643-abfc-418fac3bc6f4,True,1,7.0,0,2,58.997
iAgayDoqXOtLnag1otTw,38ae0f06-31d8-483d-bc31-0fbfee78e6e3,True,1,6.0,0,2,21.798
MgGPjeF1RZ9OIIkd6Hll,aafee6c2-5ead-4142-848f-9d3b4a97a13a,False,3,63.0,0,0,726.703
x6EO5WtOfZodsqmfOwZG,d9dbba83-9d3d-4377-b468-020f8bc1067b,False,3,83.0,1,3,205.0
CCnMPaGN9xlEh922NWiK,d8422370-2798-4571-ada2-47553cabb691,False,3,47.0,4,8,123.689
Y8LPgMCCljDoIBuYfFs5,be5aa6b9-4319-49a6-88c4-7be9c7181391,True,1,28.0,2,7,50.0
aTkVZOZD98ug0w8Qhy33,1414b1ca-d8ce-4ffd-b44f-9f6a5a0dd3a8,True,1,28.0,0,3,69.0
cSURjQCmuSzC4GklrBNM,74cccb96-805d-45bd-a909-112e5af52a6a,False,3,60.0,5,5,89.0
nITSeyw6nRcQopkwcz0j,9a5d046f-bb62-4d64-9f70-a9a20bddaee4,True,1,28.0,2,8,58.0
tQaAmB9ZDsjmbMsH6OWQ,0e0d7676-7dee-4a84-97d5-c86c2cd7a033,False,3,44.0,2,8,116.0
MPFEv6EeyXfyTpfFvSo9,49ecfe3b-058d-4388-8a13-0caa98cdef7e,True,1,23.0,0,6,32.0
NSan4ncHMKbyv64GlDzd,e800aec3-0eb9-41ef-a4d7-b0ce43f1951e,True,1,18.0,0,3,115.831
V1MUfBLfh1IGL62OnMrQ,8f1ec7af-8e23-4d3c-bc6e-9d5ffa36f966,True,1,15.0,2,5,40.0
kWReXAoU8O0vihQjznjv,1428d364-ca5c-4587-acba-72950eec0626,True,2,57.0,0,2,71.0
tUJWYM7pGVzCGHB5f3cu,d7219e90-f249-4011-a2ca-e66a0e224ffe,True,1,20.0,4,2,44.0
wlk800IJM6wuHMQ0jwzW,52ee1f33-b696-4648-b657-6b10a9d447a9,True,1,20.0,1,11,50.775
yxVdwqiNmdodeCVKy72a,ef5652c4-e4a9-410a-895c-1746906bc6da,True,1,20.0,1,9,45.0
aeccV3Re2vZBcpcJaBMG,2ca6a3e7-b63f-4982-85e0-23a096634a00,False,3,59.0,2,3,659.0
kDfaBqI6Hyg4xk0xk8oc,79fa8433-61f7-407b-aa1d-e05c7298001f,True,2,62.0,1,2,149.0
lt9mszDiBi5n0NEVFe7S,baa7cdb6-58e7-40f1-a41e-d4a125fd9119,True,1,44.0,2,8,63.0
DQV4KeClnAlKjKonEkET,619910bc-a821-4cd9-bc5e-24655475e64b,True,1,21.0,2,1,171.13
W2Q99RjQUTzMEdSXcPjC,b6415aff-906a-404e-a2a3-85b41b4d49e2,True,3,78.0,0,0,986.033
iH4aOeTvzOEflTsgdRCO,6f26202e-9769-4fc8-bfca-f29136900a08,True,1,18.0,2,3,120.328
LUgWmQFdAQLaftIcbqWK,fd788f15-a9b3-44cc-b787-45bd69711307,False,3,38.0,3,3,314.775
7FdneDl6qzpzegPCqxXS,5926c1c9-818d-4143-9255-0dcb21a0df12,True,1,6.0,0,1,113.3
CPhy8o2cVAcH4Cy1nTi9,1b462026-2a23-4947-a83c-2bb50071ac47,False,3,44.0,0,1,469.31
jvT4oVqQZzBtA66XSwIH,dd2ce9c7-5bcd-4aa6-b278-068a1ecc5b05,False,3,334.0,2,0,469.375
2Fe1nRVI650h7ouNv3vw,41e27521-729d-4552-8fef-47ab028fb01a,True,2,47.0,1,7,175.424
LR1C7MLWIf3a0QPIXSBd,3c45dc49-c87a-43ba-a565-6297b4adf0d2,True,1,16.0,0,10,96.522
qrfRyV6qVPl9dCv6ryEd,ed6ef52f-3df9-4412-a775-835e0d43673b,True,1,16.0,0,2,126.85
yl2LmqKgAQhDAoM1K6kN,4770601c-ade6-4ff1-b659-a77772546454,False,3,46.0,5,10,384.678
BfutFR8y4YEnqZK0M7ri,c90b4fd0-bf5e-4079-95cb-aafdb2086a49,False,3,28.0,0,0,133.755
3qD38j6k9WoXhDeZKTvN,d5452dec-b88e-4f83-a8bd-2780529c7372,True,2,44.0,0,0,164.95
IcbPdREbHqI8XxoMHHdC,d3668b26-2070-4e75-a6f5-7d5853e7cb9f,False,3,219.0,4,2,687.428
hBbGts2NGThQiJ4GxKX5,51620f18-c88a-4887-8ee1-864146511caa,True,3,134.0,3,3,787.921
jbSjwqGXoplzbeqPgmwS,2cf558f8-90c4-435a-a767-f86914a1d853,True,1,19.0,0,0,139.175
lkIClnHRNBSc9cPXFME7,2ae0b257-e1f7-4919-bc11-1b89cffe6de0,False,3,175.0,0,2,331.197
v5pEA0wEs2WMSDQP5onO,cb3f86dc-2528-4cfc-8fd7-5cacb863d20c,False,3,146.0,0,2,435.827
QqIOGztWbQL3h1ADC1pD,6e1cba83-6be6-4106-b672-59f8c1a088d8,False,3,79.0,5,1,276.135
00jQ96xy1Fc4NPR7UyEh,f2e6830a-0d93-484a-b7d0-19325e9e959e,False,3,32.0,0,5,146.05
GfJ5hOYASD4RgojaUKzj,82341bb5-d516-46bf-befd-0629b3c033d7,True,1,13.0,0,7,23.15
Y2urOwagEp5ROHuq9lBO,8bf24ee0-cca0-4c82-a691-de451ea8ad36,True,3,44.0,4,6,692.46
kmqWov6YYm5gOpn6PKdb,d08f5e89-3073-48d5-9a59-ebec6707a883,True,3,24.0,0,1,78.528
GrZoQMVSIihEvIDFUZYa,ef5652c4-e4a9-410a-895c-1746906bc6da,False,3,103.0,1,6,123.0
HYUW4Rv5bQkSoAdb8MZd,49ecfe3b-058d-4388-8a13-0caa98cdef7e,True,1,36.0,0,5,56.0
aMB8ZtJkJrqeMsWo9GjF,e800aec3-0eb9-41ef-a4d7-b0ce43f1951e,True,1,50.0,0,6,145.788
j8DYp5kTV9jnyUDVjcMS,22d2ec70-5aca-4831-8203-7f71439abcfe,True,2,40.0,0,2,74.276
QtyTVTRiKDd3dRDksGlW,3b3b457a-f5b0-4089-8e7d-b7ee567dc35b,False,3,120.0,0,0,311.0
DAsZGqiM3NY0R2Nyl3z6,f76c6f9e-df53-49be-9891-a755572c0f97,True,1,10.0,2,1,192.382
arOdeD2i3Ajhgg8rbZv1,9c00105d-0260-445a-9b12-8839196d1586,False,3,17.0,0,3,226.581
4jwtC2c42LGi0e7Dlwyu,7bf8214d-ff4f-44e1-a0d7-8af375ac6ea4,True,1,5.0,3,0,49.275
GH9Bo9yAJfo6D3sLBzca,52817462-9024-42a8-b796-be41cb67bbd8,True,1,8.0,1,3,12.096
OLr0U3mTU701uaURCdeQ,d659fffa-f91e-48ae-b707-275580e50985,True,1,7.0,0,5,24.476
lbbqVbyiBEBxOOB1vzgA,dc5cf508-7ffd-4325-b471-15b5f8cd2a53,True,1,7.0,1,0,52.421
jOXX6H7crNqvMI2PkuXj,49ecfe3b-058d-4388-8a13-0caa98cdef7e,True,1,13.0,0,3,72.0
6hFrAztM5mJL1sbCkbNs,eb6c8fe1-1132-400f-a2dc-3c3c45f2df54,True,2,64.0,2,1,404.358
zrvDAtsA0LIRtxr2XMa0,38073271-a738-4944-9030-e5a3999d1925,False,3,76.0,0,3,673.943
SXP5P5gQB9lZE8i1WMSS,e78c05d7-d39e-4e2d-9728-218d8406aa13,False,3,108.0,0,0,535.852
4W1NOcRr3mqZAIH1uewS,264d543f-0a05-44ac-9889-0a11064f7826,True,1,14.0,0,3,184.227
OwlgB2ZUB1Hzp1yrWf9O,3f4f7ae1-950c-4c0c-86fe-ae1ecda7b106,False,3,62.0,0,9,343.601
vK5c0bAYyVBXztCcgGsf,0b218ee8-0995-4601-9040-4e04608019a6,True,3,23.0,3,2,151.341
1tv5CFNDlSJZWXLw8iWX,8234b343-3063-4518-83a8-b5f12e37ea6d,False,3,28.0,2,4,285.816
lrhWkoKcRLwnuGOTb1Cm,e78c05d7-d39e-4e2d-9728-218d8406aa13,True,1,6.0,0,2,32.632
JutgEdeJOKR6S1tlR4pS,9a5d046f-bb62-4d64-9f70-a9a20bddaee4,True,1,74.0,2,4,76.0
NL0ryZazQDuu0wVtQzdO,74cccb96-805d-45bd-a909-112e5af52a6a,True,2,122.0,5,8,96.0
uwTe09VsTBRnMl04cemz,d9dbba83-9d3d-4377-b468-020f8bc1067b,True,1,82.0,0,1,88.0
8lKF4Of39ZqRKMkDjmKT,21b9e333-1599-40bc-bf4f-4adfe9e9ccd6,False,3,15.0,0,2,234.658
Mvl30Rhfn8JR14KkHUsy,80d36ce2-fecf-4c08-9e0e-cbf0b2487a51,True,1,5.0,2,8,19.0
iwZi4YKkBkNkJPpUfl00,4aa64ea3-cd53-4b5f-b0c9-01f50eddf8fe,True,1,5.0,0,12,24.808
Dy3wYykjOxGTpVTFZ4eW,24838c9b-4dda-4580-bb99-326fd3a8bf55,False,3,26.0,0,2,118.0
Yz0GeWNrWc0gkAcFSb3h,6dffaf3b-2a78-4b78-898d-669758c141fd,True,3,22.0,0,1,80.0
r59d3vXG8jNQlv6ofs0r,ef5652c4-e4a9-410a-895c-1746906bc6da,False,3,25.0,1,5,177.0
wK3eLv1SnqRZIhXcOV1Z,5c042264-4499-465d-a1aa-0863095b93e4,False,3,19.0,3,14,62.0
LgusW6saZwIgegXgA1jL,2ae0b257-e1f7-4919-bc11-1b89cffe6de0,True,1,21.0,1,5,84.871
xQ0jpAHwc2YmZnKl8Wla,2807a056-90db-4a32-8eab-a885cf6ebdac,True,2,15.0,2,4,110.658
OZtjduss0wQidbA4mnUb,c5866d5c-bbcf-44aa-a7f7-414c424c50d2,False,3,22.0,0,1,163.704
o80FBWRNbKokdE0QUtst,cf93d62e-4004-4b09-935c-b8e7f572c0d9,False,3,86.0,0,0,249.533
PyIbJP4HN2qIx5JOaMpT,72560227-b939-43c9-a4dd-1579f059998d,True,1,91.0,0,0,183.395
6XrPdXcLpMKMUYky25HM,5c042264-4499-465d-a1aa-0863095b93e4,True,1,2.0,3,13,25.0
Dj2zYLy2C2WwIlkRscUU,22d2ec70-5aca-4831-8203-7f71439abcfe,True,1,3.0,1,6,22.16
G9xY91VFNoIE0QeEe90M,15a1ccbb-0651-491c-a867-f1f1dc49611a,True,1,11.0,3,5,30.0
IRHh1U71nDqB4AiLtuZU,e800aec3-0eb9-41ef-a4d7-b0ce43f1951e,True,1,2.0,1,9,34.302
IcJV2CoUudxpKZYWHlGD,09bc4e9c-3742-4c42-a581-1dfd9665f19a,True,1,8.0,0,1,23.0
gVvmhfeyKfruY5gzSmqG,baa7cdb6-58e7-40f1-a41e-d4a125fd9119,True,1,8.0,0,2,101.0
564B0HuvCY9J0sImRqWV,7b1027e8-bdd3-4d61-b0fa-42fe60118f65,True,1,2.0,0,1,28.0
53opakzk14pnRn8EE5hY,22d2ec70-5aca-4831-8203-7f71439abcfe,True,1,12.0,1,4,82.953
EFQ1lN4TLBfVxuxmyivE,52ee1f33-b696-4648-b657-6b10a9d447a9,True,2,7.0,0,5,141.892
I2hLkvzA1VXSjUOAyl8W,15a1ccbb-0651-491c-a867-f1f1dc49611a,True,1,4.0,2,4,45.0
MVwWuV09QRh2qDUXY3IL,49ecfe3b-058d-4388-8a13-0caa98cdef7e,False,3,10.0,0,7,219.0
UQByOZedRhaU6tmKjCn3,ef5652c4-e4a9-410a-895c-1746906bc6da,False,3,32.0,1,13,274.0
lXSuEpzpCZ9FGIqRUB7E,baa7cdb6-58e7-40f1-a41e-d4a125fd9119,True,1,5.0,0,0,88.0
M3eeD4Q2u3xZfne3c6wa,33600ed9-7a30-4353-82bb-415340bbb510,False,3,25.0,0,3,622.533
m72sjRknOYD79kJ3nBXd,97f03c67-92e7-4382-bce9-cc3f94856e38,True,1,18.0,0,0,189.575
xwgH4Bdjc59B2EiD2UZg,c1227f10-fc69-48cc-9cb0-cd28df10709f,True,2,28.0,4,6,46.197
ESkDtsJB4pfjEqTGgWRB,e3d8d5a0-293a-48e7-ae9a-c69e89fa4972,True,3,71.0,0,1,238.244
2n9AQlzcoahzxBeO6n2d,1a38dbc6-b239-4254-a483-90dc93595080,True,2,75.0,0,1,553.486
c86pgbVQVQfO5ypvRC0C,0cb5f6c3-7cb0-449a-ba45-c701332f4baa,False,3,46.0,2,4,568.865
scvpPnX5x8g2EosZG25w,c91a302e-2ee8-4de9-8cc1-d0edab55f4e7,False,3,29.0,0,1,174.335
9g0qKXHeAdIboMQx1lsF,2ade31d9-371a-40a5-b6f9-3d2de2b6980d,True,1,26.0,0,1,76.893
sZx7uJ1OsR0McGuzfb6G,3c45dc49-c87a-43ba-a565-6297b4adf0d2,True,3,76.0,0,1,620.409
ZsBkSOrceWY7I0IGFIc0,8bf24ee0-cca0-4c82-a691-de451ea8ad36,False,3,78.0,0,0,591.684
76gDQaQSzopMk73tAT1E,5c042264-4499-465d-a1aa-0863095b93e4,True,1,6.0,2,6,55.0
81X8hwZ4cUc0XsfNIvGR,4aa64ea3-cd53-4b5f-b0c9-01f50eddf8fe,False,3,10.0,0,6,133.318
JGWupNzTdtdExp8gJRqP,21b9e333-1599-40bc-bf4f-4adfe9e9ccd6,False,3,32.0,2,6,311.592
jCVisJykrR1ksdHRnMyR,5a0fdc80-e2d5-4dca-b5dd-0612f1f34ef4,False,3,95.0,0,0,570.0
6pRcDxy8ueGuOXMEA1Yw,2ca6a3e7-b63f-4982-85e0-23a096634a00,False,3,6.0,0,0,79.0
GKgkenLYVtevsNc9eUvN,52ee1f33-b696-4648-b657-6b10a9d447a9,False,3,186.0,0,2,668.37
do6v3s910JKxzCRKI4IP,afa3828a-0b27-4e51-95d6-8eca06b43922,False,3,7.0,1,11,12.299
qQ20fkuFiqQh2LkMTJ06,4770601c-ade6-4ff1-b659-a77772546454,True,1,7.0,2,4,100.108
DC8hehjw4pvGv7JuIIZF,a70d7119-ca98-4294-8143-73d42f920ec7,False,3,17.0,4,5,108.918
FgKwm6Cce90ioOMXk9L9,e4b2822a-8b03-4315-8296-f80120db394a,True,2,10.0,7,1,55.871
zn708HC25uETDjPrreFN,4693a2fd-1798-40cb-9883-dda74a7d775c,True,3,48.0,2,3,383.005
8OCa43RjCa8f2MpXhgUb,443a1d74-f56e-4af9-b780-c7b1e36ac228,False,3,23.0,3,6,90.0
AalopmpVmYcOSUKPoBNd,e10b2e37-5f76-486a-b698-da7e856ba9ae,False,3,40.0,0,0,136.0
9ZCJQ4r6fZ9q2bYK8e6y,43b669f5-eb4a-423a-8f80-cd75e3a4073a,False,3,27.0,0,2,145.0
rPF94LeAtyhElc5RuDXR,2ac2e6a1-32cd-44ea-aa72-b620d02c845a,True,2,14.0,0,0,95.0
5wOU3Lo9UaE26vKxSJmx,40231a71-0ba5-481f-93a0-ffba8d3eeca6,False,3,110.0,3,5,188.446
VkWrh9z9kuIahaKRljcr,e80db214-ecb1-4889-9989-360001367e82,True,1,144.0,0,2,229.962
080JmprkXHyN9diJwHm4,9de5160e-eee3-45ff-b4d3-5df78dc2a2df,False,3,27.0,0,7,629.773
eEwpPEZ5QOGt9BBkAjRx,261ea4bd-4531-4816-a550-45e5251aecdb,False,3,44.0,0,0,342.906
mT4Geo8N7BCxO4plEK7K,174e118b-9fa3-4e9e-bc6f-503afa570808,True,2,177.0,0,8,406.79
5P8OCOPIPAL1dX9ZmjTC,76ea9018-048a-44a0-9181-b71188d7ce87,False,3,87.0,0,0,403.202
NZyLQy1tRzFnT1gOYVpn,5926c1c9-818d-4143-9255-0dcb21a0df12,False,3,54.0,0,0,386.176
ULWoWH0t61X4YRp1y6u4,54900164-6437-4a39-abac-bfe3e8b37881,False,3,45.0,3,0,1001.522
QR1GL09Ftg22oD5GCN1M,af5a0754-e29b-487c-835c-46ef9c95827b,False,3,19.0,0,1,248.522
zoJTquFmZxH4uPmMRPVz,c5aa3379-69d2-49e8-a197-47cc809c59e0,True,2,25.0,0,1,118.834
p0YZS6jHNeuTgF9UbbHK,10c2f6a9-488c-4b93-ae34-5649ac377e72,True,3,32.0,2,6,56.148
rZ3BnstprhndgC7d2T4M,1d108235-ff50-4425-b050-eda9d4a2b514,True,1,11.0,1,3,44.604
bNziMlUzwRaQbk5L2fIU,5c46f270-612a-4d1a-8c58-dc7dfabf3d2f,True,2,20.0,2,1,76.869
Dm8b4Kk6pGxuJoWIZoE8,dd7a798f-7977-4c97-b47d-38d1622eb1c5,True,1,10.0,1,0,53.402
YhCWCf13j5RJUmP7ECd5,3f4f7ae1-950c-4c0c-86fe-ae1ecda7b106,False,3,7.0,0,6,100.067
JWRTuH2h6Y5UlnH6BUpb,264d543f-0a05-44ac-9889-0a11064f7826,True,1,10.0,0,10,171.805
j4m6zVipVHEf29sU00Wk,443a1d74-f56e-4af9-b780-c7b1e36ac228,False,3,100.0,0,0,157.0
RtXogzjEmUvmqvXNv11o,ff7049ce-624c-4df7-979a-8ff0daae0a24,True,1,26.0,0,3,46.0
7X6zzmetXKsfUQFDTiVL,e02472f6-9727-429a-ac96-eca5d26fc139,False,3,44.0,0,1,239.0
JtJSMJoYqti2fLOAzlUL,43b669f5-eb4a-423a-8f80-cd75e3a4073a,False,3,117.0,0,0,208.0
k6YALhRIB5bv82P3xTaD,e10b2e37-5f76-486a-b698-da7e856ba9ae,True,1,39.0,0,1,84.0
7UQnQuGLBJjORaYK3roY,9a5d046f-bb62-4d64-9f70-a9a20bddaee4,True,2,33.0,1,1,128.0
aI4psd7hFDUuZs3nx1U4,2ba32a1f-0b17-4d1e-b8d3-8440d3fbce39,True,1,26.0,1,2,92.0
KTH3SVs5GAozzxPbBHXT,0e0d7676-7dee-4a84-97d5-c86c2cd7a033,False,3,29.0,0,4,53.0
WhxsMe1lfJlKKPfhHOvL,375514a9-5cc9-440a-b2ca-e25eabbde3f1,False,3,51.0,0,1,133.0
hHFSKfwIdheGpYWJ3VLW,4faf98aa-589d-43eb-9bdb-916741e73746,True,1,3.0,3,1,56.325
nMfTqz5aH6696vBtrVXI,3fabc000-746d-46ee-ad24-1bf99680b118,False,3,40.0,3,3,536.375
iE3ITcgfqn4a9b0q2krg,5926c1c9-818d-4143-9255-0dcb21a0df12,True,1,11.0,2,4,226.539
4s2ymZg2Oy9qUOdnJaZ4,8f1ec7af-8e23-4d3c-bc6e-9d5ffa36f966,True,1,6.0,1,3,57.0
QeljU1zRvA2pnDRIAjoM,49ecfe3b-058d-4388-8a13-0caa98cdef7e,True,1,17.0,0,4,66.0
c9N556EzzYNHRUY63Jg7,4aa64ea3-cd53-4b5f-b0c9-01f50eddf8fe,True,1,6.0,0,8,41.669
vSLQIv1c1d7E8cIEtDdb,8777f19d-c4ab-4e86-98a5-fd356d38f6b1,False,3,25.0,0,0,80.0
xrJ9jR6aH1HleQNZIRJA,09bc4e9c-3742-4c42-a581-1dfd9665f19a,True,1,6.0,0,4,67.0
6Byxmf6HsanxsCMTKj1s,6191159f-4cb9-4792-96a0-c26b9c7dae64,True,3,39.0,2,0,134.384
VwuVyt88l8w7bK0UMqdS,a9bde85c-24dc-4cc9-b468-4da5d097a480,True,1,14.0,0,3,131.761
NAwhJWCSykiYycx5u6Ft,80a1e27a-8f6a-43c1-970c-7907f4c2d76a,False,3,16.0,1,0,194.71
apcvIVxGxW3NinaokrR3,f7b13a26-008d-4d20-a48a-aa5dcb501853,False,3,20.0,1,2,531.905
mHK5t4nZxdmik4Efnzgx,4dbf6d24-c080-4bc0-9975-2ea8c12da698,True,1,5.0,0,1,22.756
ES9XyQL2oXNXtXBBWjvw,40231a71-0ba5-481f-93a0-ffba8d3eeca6,False,3,11.0,2,4,137.356
0TMdtkPOhJMBoOeaks3O,7598c5fd-2e90-41fc-8ba4-a36417fe5fe8,True,2,7.0,2,3,33.813
L5K0SU9Augc4YJ2A8NMz,e80db214-ecb1-4889-9989-360001367e82,True,1,12.0,0,1,25.39
My56exHZJwTJaEJvF0UQ,83d77060-2afe-4bed-934f-263534bfa6d2,False,3,19.0,2,4,156.27
AbO4kj9BcuHb7xYcfK80,8321b062-5842-4243-b373-7fcf8410b2b4,True,3,134.0,0,0,321.548
iMGBi7fJOwJx9sDGHFhk,c41aacfe-ef54-447c-88cf-53b7fcf9a922,False,3,133.0,1,2,475.912
25DPv5hubFnUC1ujMPRv,423dca2d-4388-419c-b9ff-6dfdd7f29f36,False,3,48.0,0,1,367.417
nXCD53AdS5IpYRki1f3a,a818049a-1bb1-4d5d-b65a-f057cea839fa,True,1,5.0,1,0,7.806
P62aoy4eVtm7A0tjU1tm,b6415aff-906a-404e-a2a3-85b41b4d49e2,False,3,74.0,0,2,4697.979
WEIMwK72B4aZWXZMqAvw,c1580e40-73e1-4c6e-bee2-beebe9a452fc,True,1,5.0,0,1,152.902
lHZAJUH70reNOlzdypo2,83d77060-2afe-4bed-934f-263534bfa6d2,True,1,5.0,0,1,11.151
a3NynNNzfZ90zevMtnNK,a4848b12-e38f-4cb0-ac10-59287d5cbd80,False,3,17.0,0,2,108.0
vxF2IRn6AXEwDMtpwY55,71fc2b07-17a1-4a02-98ee-95b51a43d2e4,True,1,12.0,1,5,41.0
kKk2fcrwWHIwEes9UuhI,e02472f6-9727-429a-ac96-eca5d26fc139,True,2,15.0,0,5,61.0
mC36zyfGdnt7599m6TzP,6c252cb0-1e57-41b2-8033-4b31c8da1ff7,True,1,,0,4,47.0
Hb1uMzmj5wDrDC8L2rmB,c4ea0056-dd11-43d7-87e5-b3203f2b78a3,True,1,10.0,0,0,71.071
STTuYXeqxYbXc2ZBjbDF,75977133-b855-400e-8199-31ce1aa9e31a,True,1,10.0,3,4,35.336
6pMpQCPNeESnYyRLzY61,cbedb9de-dc76-4bcc-b4ed-a955c5feeff9,True,3,88.0,1,2,158.104
QHVxqUCyJJaE6ffw1RQh,6cf02fbb-c2e7-46e4-9f80-4ecce7988d78,False,3,28.0,0,1,298.633
5YRi4XPpzbyJ7s6Ywy3Q,d08f5e89-3073-48d5-9a59-ebec6707a883,True,2,54.0,4,5,124.373
UdlECnfiYxNBMGDTlE5U,83d77060-2afe-4bed-934f-263534bfa6d2,False,3,62.0,2,5,397.223
Q81E6TvHuSgluIwvfT7m,13b023a1-da41-4811-b9ba-1d4d4e70eaa0,False,3,121.0,5,4,496.998
aHkSzkD09RmOzJ1ScIjW,7418013b-6c86-4d4f-ac41-e418ac4f5e76,True,1,39.0,0,0,46.988
cL0k1olk6qVZUhYuB0wG,be015aac-cf2e-4897-92c8-0f3c9b270eef,False,3,115.0,3,1,433.698
e5XgtOrUw7etVdvTbR2N,a2abea22-2b61-4d11-a26e-bc59c434e464,False,3,54.0,4,2,249.735
GusDKvl5cAc87HKrAkCF,c8ea91e6-df0e-43be-b9c1-ffabdbafd07b,True,1,10.0,2,0,75.446
8Jbnb3GCbpsDtZntCaAc,7f13a811-d16e-4839-9142-e9449db2d506,True,1,10.0,0,0,63.799
zbufgUpjXgxhfeTeUYh0,d0a0daaf-ad19-47f8-9812-80cf22edf8e8,True,1,10.0,0,2,18.411
jq1jcVgqHTaiZ0nOBlqb,7d0e4dd7-c97e-4285-a3ed-69f361bde418,True,1,10.0,0,2,29.034
PAwiQxbUIOAql4uGaKUe,34a5c979-0f8e-4c0e-9fdf-b866f1fb8519,True,1,10.0,0,2,27.607
GBPL0vUUat8o7zroQ2hj,ed789767-806f-4530-b80d-60cb346dec12,True,1,45.0,0,0,80.772
YVspRySZLXK2Plq0Jqf7,e356e896-d9e8-4725-ad5e-d6845a123fe8,False,3,85.0,0,0,367.277
bmSKANUJfmJbOIyppfdu,4826b5dc-45f3-4beb-af66-c6e3c82f3a77,True,1,88.0,6,3,194.436
